H_mean,S_mean,V_mean,label,name_pic
23.0185,250.45930000000004,185.05430000000004,Field,63.jpg_1_0.png
23.6735,130.9151,96.33890000000002,Swamp,2.jpg_4_0.png
36.247800000000005,148.82540000000006,51.78939999999999,Forest,15.jpg_3_3.png
29.690099999999983,131.9970000000001,95.28220000000006,Home,24.jpg_2_2.png
43.50800000000001,96.83780000000003,51.64669999999998,Mine,58.jpg_0_2.png
43.381900000000016,170.6484,64.72039999999997,Forest,17.jpg_4_1.png
36.08240000000001,159.8392,75.6803,Forest,5.jpg_3_1.png
25.939899999999994,132.09300000000002,98.30750000000002,Swamp,19.jpg_1_2.png
34.577999999999996,118.60439999999998,64.43320000000001,Mine,73.jpg_1_2.png
95.98239999999994,235.27789999999993,144.58090000000004,Lake,74.jpg_2_4.png
43.26420000000001,132.86459999999997,41.58589999999998,Forest,50.jpg_2_1.png
97.97290000000001,236.37099999999995,147.74579999999997,Lake,7.jpg_4_3.png
33.8564,223.22940000000006,127.67579999999997,Grassland,23.jpg_1_1.png
26.055800000000012,232.48909999999995,164.7877,Field,53.jpg_0_4.png
23.860099999999992,122.23430000000003,116.0598,Swamp,28.jpg_2_2.png
39.355900000000005,219.9982,141.66979999999998,Grassland,1.jpg_4_2.png
25.032000000000004,233.6307,149.62490000000005,Field,15.jpg_2_1.png
41.89349999999999,216.04310000000012,145.8581,Grassland,13.jpg_4_0.png
25.556200000000004,241.67269999999994,190.42560000000006,Field,70.jpg_1_1.png
31.5535,89.54019999999996,71.6881,Mine,24.jpg_0_3.png
23.931900000000006,239.48909999999992,189.33659999999992,Field,67.jpg_1_1.png
43.64799999999998,188.87390000000002,147.6099,Grassland,27.jpg_1_0.png
25.807499999999987,245.5249,183.23960000000002,Field,6.jpg_3_1.png
24.529800000000005,238.33579999999995,156.8286,Field,42.jpg_0_2.png
105.69500000000005,232.9956999999999,147.9336,Lake,46.jpg_2_0.png
25.456300000000013,238.06349999999998,178.48739999999998,Field,7.jpg_0_1.png
45.06930000000001,143.75609999999998,47.487899999999996,Forest,44.jpg_3_0.png
44.93549999999998,153.48879999999994,45.11869999999998,Forest,11.jpg_3_0.png
25.015299999999993,243.58260000000007,170.29559999999998,Field,46.jpg_1_4.png
22.841400000000004,131.25949999999995,115.4294,Swamp,28.jpg_1_3.png
48.5321,97.2024,60.78940000000002,Mine,66.jpg_1_2.png
43.88669999999999,207.43040000000005,155.58439999999996,Grassland,17.jpg_1_2.png
27.500499999999985,232.2235000000001,167.2346,Field,46.jpg_1_1.png
48.17789999999998,100.37180000000001,68.259,Forest,1.jpg_0_4.png
102.88080000000004,233.78839999999997,141.2511,Lake,60.jpg_3_1.png
86.87859999999996,222.3914000000001,108.56859999999999,Lake,59.jpg_4_4.png
104.70359999999995,240.66079999999994,152.82290000000003,Lake,46.jpg_2_3.png
23.540499999999984,93.80890000000005,75.7701,Swamp,45.jpg_4_1.png
38.2527,227.68849999999998,106.51360000000004,Grassland,57.jpg_2_2.png
37.225100000000005,210.29360000000008,110.32779999999997,Grassland,57.jpg_3_0.png
46.29789999999999,99.08850000000004,55.737199999999994,Forest,52.jpg_4_1.png
43.342499999999994,191.0847,58.187400000000025,Forest,18.jpg_2_3.png
38.141999999999996,187.07719999999995,52.005799999999994,Forest,58.jpg_3_2.png
88.65790000000001,218.62740000000005,143.00160000000005,Lake,45.jpg_3_4.png
35.57170000000001,184.6074,61.77140000000002,Forest,18.jpg_1_0.png
24.894999999999985,232.63680000000008,152.21390000000002,Field,11.jpg_2_1.png
20.039800000000003,156.40219999999997,88.007,Swamp,61.jpg_1_4.png
24.147100000000002,239.57809999999998,165.38600000000014,Field,58.jpg_2_1.png
20.5977,145.22550000000004,93.20790000000001,Swamp,56.jpg_2_3.png
47.64240000000001,203.6477999999999,97.1442,Grassland,38.jpg_3_0.png
103.41279999999999,232.79960000000014,157.12469999999996,Lake,54.jpg_1_2.png
47.42360000000001,106.4246,73.0086,Home,39.jpg_2_2.png
22.115300000000005,242.2814999999999,187.61010000000005,Field,73.jpg_3_0.png
22.119699999999995,85.2648,92.85609999999998,Swamp,33.jpg_2_1.png
102.54200000000004,225.12570000000002,127.98500000000007,Lake,61.jpg_4_4.png
82.72120000000001,207.79559999999998,159.50850000000003,Lake,25.jpg_2_0.png
45.54579999999998,145.24060000000006,51.29999999999999,Forest,7.jpg_4_0.png
45.55480000000001,137.0724,60.3251,Forest,12.jpg_0_1.png
26.364699999999992,227.4684,188.94539999999998,Field,26.jpg_1_2.png
38.88379999999999,145.36859999999996,55.5883,Forest,41.jpg_3_3.png
36.74799999999999,181.41250000000008,42.8796,Forest,71.jpg_0_3.png
29.128700000000002,239.99459999999996,155.45560000000003,Field,49.jpg_3_1.png
21.14410000000001,201.98769999999996,145.29910000000004,Table,12.jpg_4_0.png
25.3162,238.64140000000003,164.586,Field,45.jpg_2_3.png
38.01059999999998,149.15580000000003,52.33299999999999,Forest,40.jpg_3_2.png
28.285599999999995,116.738,138.27810000000002,Home,9.jpg_4_3.png
31.9009,169.74819999999997,101.88040000000002,Grassland,57.jpg_2_4.png
23.644499999999994,71.35690000000002,118.3995,Home,2.jpg_2_2.png
102.515,244.62929999999983,132.71669999999997,Lake,37.jpg_3_0.png
22.7521,246.15859999999992,190.33360000000002,Field,69.jpg_1_3.png
20.4822,230.58190000000002,154.11360000000002,Field,63.jpg_2_3.png
26.830200000000012,242.08330000000007,171.70149999999995,Field,19.jpg_4_2.png
30.25279999999999,186.48609999999996,47.05869999999999,Forest,61.jpg_1_0.png
103.32980000000002,247.37249999999992,163.3165,Lake,12.jpg_4_2.png
106.42960000000001,251.78009999999998,151.6951,Lake,60.jpg_4_1.png
36.8369,179.52320000000003,70.88319999999999,Forest,22.jpg_1_3.png
43.613099999999996,209.69110000000003,113.88690000000004,Grassland,40.jpg_4_2.png
104.25650000000003,226.49349999999995,128.6405,Lake,57.jpg_4_0.png
38.704699999999995,192.50010000000017,155.54899999999998,Grassland,24.jpg_2_1.png
22.866500000000002,244.56850000000006,184.92240000000004,Field,73.jpg_1_3.png
84.20339999999996,220.94109999999992,160.55070000000006,Lake,30.jpg_4_3.png
25.89070000000001,111.37280000000004,114.07400000000007,Swamp,29.jpg_3_2.png
23.223799999999994,223.08579999999998,183.8914,Field,66.jpg_2_0.png
104.1286,238.28290000000004,145.67000000000004,Lake,63.jpg_4_2.png
65.94239999999998,63.295700000000025,93.19749999999998,Home,42.jpg_4_4.png
24.718600000000002,217.36459999999997,160.95850000000002,Field,7.jpg_1_2.png
34.12380000000001,221.4416,79.98019999999998,Grassland,51.jpg_0_4.png
32.4464,146.7004,90.3899,Home,69.jpg_4_4.png
19.394400000000005,140.83749999999998,84.03059999999999,Swamp,48.jpg_0_4.png
24.631000000000004,217.35589999999996,184.55890000000002,Field,28.jpg_3_0.png
25.359000000000005,249.18930000000015,172.6551999999999,Field,18.jpg_3_0.png
18.2252,117.57100000000003,111.69190000000008,Swamp,56.jpg_1_3.png
35.770900000000005,193.2343,46.88580000000001,Forest,68.jpg_1_4.png
42.24059999999999,225.6403999999999,116.07249999999998,Grassland,47.jpg_1_3.png
25.286700000000007,220.14840000000004,166.57859999999994,Field,27.jpg_3_3.png
96.98100000000002,223.77000000000007,145.76930000000002,Lake,52.jpg_0_0.png
22.1875,164.60129999999998,106.73739999999997,Swamp,2.jpg_2_4.png
42.32140000000001,211.23610000000005,144.80999999999997,Grassland,2.jpg_2_3.png
35.114900000000006,142.88090000000003,70.05869999999999,Forest,27.jpg_4_2.png
40.85950000000002,189.3439,59.38759999999999,Forest,22.jpg_1_2.png
45.039999999999985,197.94969999999998,95.62500000000004,Grassland,47.jpg_2_4.png
39.99989999999998,128.27750000000003,51.00170000000001,Forest,64.jpg_4_0.png
43.441,144.1356,50.14629999999998,Forest,41.jpg_3_0.png
35.95560000000001,192.11409999999995,45.637000000000015,Forest,68.jpg_2_4.png
17.2525,182.9832,108.73399999999997,Swamp,69.jpg_1_4.png
36.3642,236.21359999999996,107.10180000000003,Grassland,57.jpg_0_0.png
26.057700000000015,245.57489999999999,184.58700000000002,Field,4.jpg_4_1.png
101.79510000000002,241.35829999999999,177.437,Lake,22.jpg_0_4.png
39.12330000000001,108.46109999999994,67.50359999999995,Mine,9.jpg_1_0.png
23.734699999999997,141.03009999999998,109.88629999999993,Swamp,17.jpg_0_3.png
33.574000000000005,196.3127,129.97890000000004,Grassland,5.jpg_3_4.png
37.602300000000014,204.83710000000002,45.3587,Forest,68.jpg_2_3.png
49.314500000000024,162.76030000000006,85.80029999999996,Grassland,43.jpg_4_4.png
105.54820000000001,247.8522,154.64789999999996,Lake,74.jpg_3_0.png
35.40960000000001,64.57600000000001,97.3938,Home,51.jpg_2_2.png
102.03229999999999,245.8903000000001,161.06010000000003,Lake,10.jpg_0_3.png
33.014399999999995,171.29730000000006,83.98800000000003,Home,62.jpg_4_0.png
33.857499999999995,156.67860000000002,58.52789999999999,Forest,36.jpg_1_0.png
33.5446,213.55959999999993,135.1347,Field,47.jpg_3_2.png
36.91600000000002,64.91130000000001,98.25169999999999,Home,43.jpg_2_2.png
47.63900000000002,140.17090000000005,45.289699999999975,Forest,3.jpg_4_1.png
85.12270000000004,224.48119999999994,139.02609999999999,Lake,3.jpg_2_4.png
38.069999999999986,228.65789999999993,108.54700000000004,Grassland,61.jpg_2_2.png
25.72919999999999,244.40819999999997,188.34099999999984,Field,23.jpg_0_4.png
100.2896,212.8668,146.8181,Lake,29.jpg_2_1.png
48.15149999999997,94.88579999999997,55.97929999999999,Forest,52.jpg_4_2.png
39.51460000000001,154.46599999999992,40.264199999999995,Forest,71.jpg_0_1.png
36.985200000000006,214.1584,123.85300000000002,Grassland,66.jpg_3_4.png
45.14499999999999,157.13899999999995,71.11319999999998,Forest,5.jpg_2_0.png
26.258999999999986,227.44350000000006,198.39999999999992,Field,24.jpg_2_4.png
103.35850000000003,230.23629999999991,137.697,Lake,72.jpg_0_4.png
55.039500000000004,53.1399,96.02979999999998,Home,57.jpg_4_2.png
43.7411,186.50199999999998,57.69149999999998,Forest,22.jpg_2_3.png
39.58270000000002,220.0263999999999,121.34260000000003,Grassland,43.jpg_1_1.png
34.53139999999999,201.33749999999998,135.12709999999998,Grassland,27.jpg_0_3.png
85.69949999999999,199.45370000000005,114.50660000000002,Lake,37.jpg_4_0.png
85.14779999999999,221.71380000000005,148.3628000000001,Lake,7.jpg_2_4.png
103.66940000000002,249.71110000000004,161.77630000000002,Lake,16.jpg_4_3.png
23.19279999999999,244.9544000000001,176.50619999999995,Field,72.jpg_3_0.png
32.58929999999999,193.9518999999999,143.50879999999995,Grassland,24.jpg_3_3.png
105.42830000000002,246.89229999999992,152.29200000000006,Lake,70.jpg_2_0.png
83.6156,217.72259999999997,129.05580000000003,Lake,51.jpg_3_0.png
104.57890000000002,216.8295,126.71720000000003,Lake,39.jpg_3_2.png
22.563000000000002,242.3712,182.9009,Field,69.jpg_2_0.png
86.03309999999999,218.51509999999996,129.16989999999996,Lake,33.jpg_0_3.png
20.562199999999997,216.1424,114.58039999999997,Table,14.jpg_4_0.png
25.741500000000002,241.32119999999983,193.65090000000004,Field,8.jpg_4_1.png
53.2554,75.3924,50.0956,Mine,43.jpg_4_1.png
30.405699999999996,125.91910000000001,75.9065,Mine,19.jpg_1_3.png
46.05320000000002,98.13689999999998,55.5719,Mine,49.jpg_2_1.png
107.66709999999998,237.86930000000015,146.14949999999996,Lake,50.jpg_2_4.png
25.52689999999999,247.34689999999995,166.77380000000005,Field,51.jpg_4_1.png
82.37830000000002,216.74439999999996,168.65450000000007,Lake,24.jpg_0_0.png
25.228999999999992,249.58809999999997,160.13099999999994,Field,34.jpg_4_2.png
43.7544,191.2343,153.04489999999998,Grassland,28.jpg_4_3.png
37.89130000000001,171.54769999999996,46.32980000000001,Forest,62.jpg_4_2.png
22.6648,203.84979999999982,154.61509999999998,Field,66.jpg_4_0.png
44.739599999999975,69.1841,44.561099999999996,Mine,47.jpg_4_1.png
24.0332,167.96390000000002,91.3399,Swamp,60.jpg_0_3.png
32.182700000000004,106.5468,63.97840000000001,Mine,2.jpg_0_2.png
25.3283,237.32050000000004,180.11409999999995,Field,27.jpg_3_0.png
21.6457,57.68160000000002,98.56329999999998,Swamp,39.jpg_0_1.png
37.85669999999999,203.06850000000003,42.78630000000001,Forest,71.jpg_2_3.png
61.45609999999998,87.50480000000005,53.821499999999986,Forest,54.jpg_0_0.png
24.8242,251.16949999999997,170.12150000000003,Field,37.jpg_3_4.png
25.040000000000017,250.08260000000007,165.33460000000002,Field,35.jpg_1_3.png
64.98249999999996,117.62750000000004,66.60869999999996,Home,53.jpg_2_2.png
25.222499999999986,124.45379999999997,77.81129999999999,Swamp,34.jpg_0_3.png
25.458,250.4833,163.31349999999995,Field,38.jpg_2_2.png
26.449300000000008,248.0535000000001,186.35769999999994,Field,13.jpg_3_2.png
44.504100000000015,160.07450000000003,66.31219999999999,Forest,5.jpg_1_1.png
99.11200000000002,229.03359999999984,171.91740000000004,Lake,5.jpg_2_3.png
48.397299999999966,110.2102,42.973200000000006,Forest,37.jpg_4_1.png
45.2074,149.80820000000006,43.1671,Forest,3.jpg_3_2.png
39.15,170.6778,50.92369999999998,Forest,62.jpg_4_4.png
45.30719999999999,163.20489999999995,39.63720000000001,Forest,33.jpg_1_4.png
25.65830000000001,238.4644000000001,186.95199999999997,Field,27.jpg_4_0.png
104.898,248.41619999999995,181.52750000000003,Lake,26.jpg_4_1.png
39.7079,98.15470000000003,58.1053,Mine,62.jpg_0_1.png
108.36259999999999,252.14140000000003,154.03050000000002,Lake,39.jpg_4_3.png
30.016199999999994,166.03460000000004,54.47500000000001,Forest,58.jpg_4_3.png
43.6752,152.90810000000005,61.6782,Forest,1.jpg_3_0.png
26.176900000000003,224.65489999999994,194.09870000000018,Field,28.jpg_3_4.png
25.01189999999999,245.09830000000002,155.5587,Field,48.jpg_1_1.png
40.9786,128.6264,67.59590000000001,Mine,56.jpg_0_0.png
25.31040000000001,116.66019999999997,90.12240000000001,Swamp,44.jpg_1_3.png
25.691999999999997,233.33550000000005,185.6348999999999,Field,7.jpg_1_1.png
25.763500000000008,235.34990000000005,194.51339999999996,Field,32.jpg_1_4.png
99.0394,241.5935000000001,163.1448,Lake,36.jpg_0_3.png
25.048799999999993,203.53369999999998,142.58259999999999,Field,52.jpg_0_2.png
103.4167,240.23420000000002,160.37750000000008,Lake,4.jpg_3_4.png
26.214199999999988,233.3614999999999,197.28819999999996,Field,8.jpg_1_0.png
82.92530000000002,207.08180000000002,140.44609999999997,Lake,30.jpg_4_2.png
39.5192,207.19590000000008,66.14090000000002,Forest,74.jpg_3_2.png
24.89249999999999,249.33080000000007,168.0841,Field,35.jpg_0_3.png
60.56900000000002,82.06329999999998,49.91730000000004,Forest,54.jpg_1_0.png
86.37950000000002,213.7947000000001,128.40689999999995,Lake,44.jpg_4_0.png
82.2906,214.39899999999997,168.47849999999994,Lake,21.jpg_3_3.png
20.280400000000007,179.46900000000002,98.48150000000004,Swamp,60.jpg_0_4.png
25.778999999999993,246.69009999999994,182.12919999999994,Field,23.jpg_4_2.png
39.122799999999984,218.69169999999994,128.38519999999997,Grassland,36.jpg_0_2.png
79.56859999999998,215.69200000000004,118.3973,Lake,11.jpg_0_1.png
21.105100000000014,238.62749999999997,175.64029999999994,Field,74.jpg_2_2.png
54.822400000000016,73.99969999999999,59.62159999999998,Forest,53.jpg_2_4.png
41.96790000000001,170.26579999999998,63.64969999999998,Forest,22.jpg_3_4.png
34.714299999999994,214.93130000000005,103.8343,Grassland,11.jpg_1_3.png
25.646899999999988,248.28619999999992,158.30180000000007,Field,45.jpg_1_1.png
85.3263,215.4003,124.65690000000001,Lake,50.jpg_1_3.png
20.6717,199.2588,145.24439999999996,Table,11.jpg_0_4.png
25.516899999999993,227.06440000000012,164.40380000000005,Field,19.jpg_2_3.png
26.9047,235.86809999999997,179.51770000000005,Field,30.jpg_1_1.png
36.03559999999999,187.4574,85.99999999999999,Grassland,47.jpg_1_4.png
24.148299999999995,244.36179999999996,171.68810000000002,Field,64.jpg_2_2.png
45.50839999999998,200.58520000000001,126.32199999999993,Grassland,23.jpg_2_1.png
22.947399999999984,250.3932,179.08570000000006,Field,68.jpg_1_2.png
24.6423,136.26980000000003,102.38300000000001,Swamp,23.jpg_1_2.png
22.359199999999998,224.34090000000006,157.08639999999997,Field,61.jpg_4_3.png
22.999699999999997,253.24369999999988,186.75529999999998,Field,71.jpg_4_2.png
23.081099999999992,124.43359999999997,130.24379999999996,Swamp,8.jpg_3_0.png
52.399800000000006,71.9309,83.27780000000001,Home,32.jpg_4_2.png
50.65129999999999,65.51489999999998,72.09889999999999,Home,55.jpg_2_2.png
23.372099999999982,243.1505999999999,176.88670000000005,Field,64.jpg_1_2.png
36.8107,164.62819999999996,47.723899999999986,Forest,68.jpg_4_0.png
106.5571,248.84869999999995,161.3216,Lake,44.jpg_3_2.png
38.257799999999996,195.06419999999997,112.1463000000001,Grassland,61.jpg_2_3.png
23.814200000000007,134.80830000000003,109.73209999999996,Swamp,23.jpg_4_3.png
35.80309999999999,124.6319,51.70140000000001,Forest,64.jpg_0_2.png
31.488099999999985,180.5111000000001,111.70760000000001,Grassland,41.jpg_0_1.png
25.1486,247.61720000000008,159.47889999999995,Field,50.jpg_3_2.png
23.061100000000007,218.82200000000003,152.13679999999994,Field,57.jpg_4_3.png
58.06410000000003,64.4392,55.559500000000014,Forest,54.jpg_2_0.png
37.490500000000004,166.23969999999997,33.301199999999994,Forest,63.jpg_1_4.png
22.1652,132.25450000000004,75.79670000000002,Swamp,45.jpg_2_0.png
25.88300000000001,245.3592000000001,161.85319999999993,Field,45.jpg_1_3.png
35.456499999999984,181.33170000000007,59.48740000000001,Forest,22.jpg_1_0.png
27.325000000000003,232.1861,192.44329999999994,Field,24.jpg_4_4.png
25.105000000000004,72.6811,132.31860000000003,Swamp,32.jpg_2_3.png
40.161500000000004,121.16070000000002,52.42940000000002,Forest,46.jpg_3_4.png
38.979500000000016,184.12039999999996,38.8025,Forest,71.jpg_0_4.png
80.32429999999998,216.93489999999994,124.2343,Lake,42.jpg_1_3.png
32.65439999999999,150.82229999999998,91.21170000000001,Home,73.jpg_4_4.png
39.52709999999999,134.1415,52.02279999999997,Forest,48.jpg_4_2.png
45.38449999999998,204.92740000000006,123.97619999999998,Grassland,23.jpg_3_1.png
102.83219999999994,234.15810000000013,170.8795,Lake,25.jpg_3_2.png
20.883099999999992,201.5912,153.5464,Table,18.jpg_0_2.png
24.4973,242.40020000000007,167.5075,Field,42.jpg_0_4.png
22.6206,108.8989,135.19500000000002,Swamp,28.jpg_4_0.png
85.34660000000002,201.14830000000006,108.18569999999998,Lake,39.jpg_3_1.png
18.653299999999998,69.30280000000003,111.06339999999994,Swamp,65.jpg_4_0.png
38.49339999999998,164.56220000000005,45.522400000000005,Forest,64.jpg_1_4.png
23.707699999999996,132.757,107.18559999999997,Swamp,1.jpg_1_2.png
99.5908,209.52429999999995,141.28229999999996,Lake,44.jpg_4_3.png
33.098700000000015,137.53789999999998,72.2309,Home,13.jpg_4_3.png
39.00380000000001,113.6101,66.4054,Mine,2.jpg_0_3.png
25.297499999999996,250.6167000000001,157.49409999999997,Field,34.jpg_1_1.png
25.021499999999996,252.4835,169.6437,Field,39.jpg_1_3.png
25.69650000000001,238.66210000000004,158.36709999999997,Field,34.jpg_2_3.png
43.15169999999999,129.4468,38.7486,Forest,56.jpg_1_0.png
40.89869999999999,161.19400000000002,42.4657,Forest,57.jpg_4_1.png
43.98949999999999,142.53440000000003,41.654700000000005,Forest,37.jpg_4_2.png
21.732699999999994,102.80710000000003,80.33850000000002,Swamp,34.jpg_0_2.png
106.49019999999997,251.32240000000004,150.78750000000002,Lake,60.jpg_4_0.png
104.88499999999998,246.18320000000006,176.0431000000001,Lake,26.jpg_4_0.png
58.661,93.3593,40.75650000000002,Forest,35.jpg_4_0.png
33.7695,201.51540000000008,126.78379999999997,Grassland,16.jpg_2_2.png
23.301499999999987,231.9308,177.85050000000004,Field,66.jpg_3_0.png
